Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
16956	-419.6497	-430.938	11.28822	0.040891	0.0360427	0.0924557	0.00428847	0.00635206	0.0126193	0.0396234	0.0974701	0.0934715	0.236109	0.0419518	0.0258307	0.194667	0.0178379	0.0376594	0.218794	1.74866	0.135674	0.377499	0.737914	1.35517	2.64901	7.37062	1.444332	0.1199079	0.041842	0.036881	0.0946061	0.00438821	0.0064998	0.0129128	0.0405449	0.0997371	0.0956455	0.241601	0.0429275	0.0264315	0.199195	0.0182527	0.0385353	0.375598	0.624402	0.3755982	0.97727
16992	-425.1725	-436.3702	11.19774	0.0891203	0.0725021	0.223297	0.0285667	0.00557868	0.0148621	0.0703276	0.033829	0.13176	0.237342	0.11645	0.11503	0.0241171	0.237283	0.128985	0.262901	1.70639	0.342043	0.592612	0.849393	1.17731	1.68745	2.92361	0.7757214	0.1476492	0.0582847	0.0474164	0.146036	0.0186826	0.00364846	0.00971982	0.0459943	0.0221242	0.0861712	0.155222	0.0761583	0.0752298	0.0157726	0.155183	0.0843563	0.292689	0.707311	0.2926885	1.52905
17028	-417.1964	-427.7926	10.59627	0.0305655	0.00870044	0.0109177	0.000254837	0.000222493	0.00649385	0.011802	0.0250394	0.0126208	0.00994721	0.0546789	0.0149251	0.0160829	0.00591004	0.0462645	0.366754	1.60686	0.071384	0.275993	0.669222	1.49427	3.62328	14.0087	1.908672	0.2187322	0.120135	0.0341964	0.0429113	0.00100162	0.000874489	0.0255236	0.0463868	0.0984154	0.0496049	0.0390967	0.214911	0.058662	0.0632124	0.0232289	0.181839	0.319692	0.680308	0.3196919	0.2544258
17064	-422.1221	-431.6882	9.566132	0.0149613	0.00100522	0.00852169	0.00447518	0.00299895	0.000939778	0.0067075	0.010487	0.00335537	0.0029563	0.0150129	0.00770447	0.00512449	0.00478442	0.0260429	0.3827	1.59158	0.0366126	0.199287	0.604575	1.65405	5.01789	27.313	2.391451	0.2304344	0.130011	0.00873519	0.0740517	0.0388884	0.0260603	0.00816648	0.0582868	0.0911296	0.0291575	0.0256897	0.130459	0.0669503	0.0445308	0.0415756	0.226308	0.334108	0.665892	0.3341084	0.1150774
17100	-419.7998	-431.2007	11.40086	0.0471678	0.0161562	0.0498143	0.0156572	0.00352672	0.0164874	0.00746545	0.0546919	0.0802986	0.00323845	0.0921115	0.125409	0.00606465	0.0251154	0.136464	0.273902	1.69584	0.137311	0.379714	0.739262	1.3527	2.63356	7.28273	1.435657	0.1547838	0.0693982	0.0237707	0.073292	0.0230364	0.00518888	0.024258	0.0109839	0.0804685	0.118144	0.00476475	0.135524	0.184515	0.00892294	0.0369524	0.20078	0.358826	0.641174	0.3588257	0.679669
17136	-419.0805	-430.789	11.70842	0.198017	0.0883195	0.156517	0.00933815	0.00616501	0.0596883	0.0411348	0.108437	0.0432602	0.0994716	0.0690081	0.285384	0.0307568	0.0649096	0.265578	0.309236	1.66198	0.794598	0.893926	0.965622	1.0356	1.11866	1.2585	0.1662476	0.1783122	0.129764	0.057877	0.102568	0.00611942	0.00404002	0.0391146	0.0269562	0.0710604	0.028349	0.0651852	0.045222	0.187016	0.0201553	0.0425362	0.174037	0.284858	0.715142	0.2848578	1.525985
17172	-420.1067	-430.5369	10.43021	0.1366	0.127436	0.328196	0.0248227	0.000913114	0.0462709	0.02267	0.136663	0.106937	0.0559831	0.112148	0.486539	0.118338	0.00961984	0.459834	0.301485	1.66941	0.486612	0.703782	0.896197	1.11583	1.42089	2.05503	0.520818	0.1730689	0.0628631	0.0586461	0.151036	0.0114234	0.000420215	0.0212939	0.0104327	0.0628921	0.0492123	0.0257634	0.0516107	0.223905	0.0544589	0.00442705	0.211615	0.467879	0.532121	0.4678793	2.17297
17208	-419.4332	-430.6524	11.21922	0.164727	0.0604267	0.0557386	0.0414711	0.0222581	0.0247971	0.0572079	0.109322	0.0610214	0.0297399	0.0832477	0.188745	0.0540645	0.0503889	0.187168	0.43583	1.54066	0.322588	0.575926	0.841858	1.18785	1.73633	3.09993	0.818065	0.271098	0.138389	0.050765	0.0468264	0.0348402	0.0186992	0.0208322	0.0480608	0.0918418	0.0512645	0.0249847	0.0699371	0.158566	0.04542	0.0423321	0.157241	0.354667	0.645333	0.3546667	1.190324
17244	-418.0147	-428.5331	10.51838	0.220582	0.0594166	0.128881	0.00326929	0.0332288	0.0164084	0.0494627	0.221254	0.055909	0.304638	0.041194	0.151245	0.380497	0.120386	0.0446905	0.539119	1.44168	0.521791	0.728152	0.905766	1.10404	1.37334	1.91648	0.4703479	0.3583716	0.120467	0.0324492	0.0703859	0.00178546	0.0181473	0.00896116	0.0270131	0.120834	0.0305336	0.166372	0.0224973	0.0825998	0.207801	0.0657465	0.0244069	0.299787	0.700213	0.2997874	1.831062
17280	-422.184	-433.2851	11.10108	0.0734148	0.0443685	0.0588657	0.0516602	0.0327172	0.0263169	0.0228396	0.0373554	0.053983	0.308981	0.0791809	0.0733592	0.0437036	0.202653	0.0800145	0.5151	1.4647	0.337823	0.589035	0.84779	1.17954	1.69769	2.96013	0.7846975	0.3370236	0.0617235	0.0373028	0.0494913	0.0434333	0.027507	0.022126	0.0192024	0.0314066	0.0453862	0.259776	0.0665714	0.0616767	0.0367438	0.170381	0.0672722	0.318135	0.681865	0.3181352	1.189414
17316	-419.8303	-430.8709	11.04059	0.0317242	0.0157889	0.0294404	0.00564846	0.000654322	0.011438	0.0332244	0.0805779	0.0484741	0.0895248	0.0393917	0.018045	0.0238112	0.0828327	0.0177181	0.535566	1.44508	0.161724	0.411261	0.7579	1.31944	2.43155	6.18338	1.317334	0.3551702	0.0600502	0.0298865	0.0557273	0.0106919	0.00123856	0.0216508	0.0628899	0.152525	0.0917559	0.16946	0.0745639	0.0341571	0.0450718	0.156793	0.0335384	0.476591	0.523409	0.476591	0.528294
17352	-416.7996	-428.0598	11.2602	0.119893	0.0523374	0.15938	0.0129036	0.00072694	0.0146673	0.0346816	0.0646947	0.0413788	0.20441	0.107237	0.0383105	0.0203296	0.0461192	0.136239	0.429564	1.54667	0.272092	0.530041	0.820332	1.21902	1.88665	3.67523	0.9411585	0.2661628	0.113825	0.0496886	0.151313	0.0122505	0.000690149	0.013925	0.0329264	0.0614204	0.0392846	0.194065	0.10181	0.0363716	0.0193007	0.0437851	0.129344	0.357682	0.642318	0.3576817	1.053309
17388	-417.7846	-428.9393	11.15466	0.0866559	0.041914	0.0997113	0.031187	0.000479178	0.0421716	0.0140711	0.0893248	0.0550785	0.18406	0.0716123	0.061868	0.0496245	0.030419	0.205939	0.43838	1.53822	0.244676	0.503286	0.807182	1.23888	1.98694	4.08703	1.01795	0.2731176	0.0814347	0.0393885	0.0937034	0.0293079	0.000450307	0.0396306	0.0132233	0.0839427	0.0517599	0.17297	0.0672975	0.0581403	0.0466345	0.0285861	0.19353	0.482669	0.517331	0.4826693	1.064115
17424	-421.8026	-432.4172	10.61459	0.162326	0.0516943	0.175913	0.0416106	0.00123998	0.0312198	0.027841	0.148015	0.0483812	0.310651	0.295382	0.0584862	0.0764768	0.0242721	0.288384	0.495773	1.48322	0.445643	0.674233	0.884284	1.13086	1.48317	2.24395	0.5844117	0.3203275	0.0931893	0.0296771	0.10099	0.0238882	0.000711861	0.0179229	0.0159832	0.0849735	0.0277751	0.178341	0.169575	0.0335762	0.0439045	0.0139343	0.165558	0.47734	0.52266	0.4773402	1.741892
17460	-414.7881	-425.8681	11.08001	0.133571	0.00957836	0.110568	0.0233747	0.00726083	0.0394497	0.0376127	0.149379	0.0565132	0.0737165	0.0275889	0.303549	0.114393	0.0660775	0.29661	0.387861	1.58663	0.363389	0.610369	0.857252	1.16652	1.63835	2.75187	0.7319494	0.2342697	0.0921663	0.00660922	0.0762938	0.0161289	0.00501008	0.0272209	0.0259534	0.103074	0.038995	0.0508655	0.0190368	0.209453	0.0789327	0.0455945	0.204666	0.461021	0.538979	0.4610213	1.449242
17496	-416.83	-428.0198	11.18977	0.17193	0.0184382	0.0648112	0.0158387	0.00716815	0.0572174	0.00911231	0.146378	0.0728812	0.042543	0.0381447	0.251789	0.0719836	0.0981324	0.288887	0.328864	1.64317	0.302079	0.557768	0.833486	1.19978	1.79286	3.31039	0.865562	0.1918005	0.126862	0.013605	0.0478222	0.0116869	0.00528915	0.0422189	0.00672369	0.108008	0.0537767	0.0313911	0.0281458	0.185787	0.0531145	0.0724088	0.213161	0.384007	0.615993	0.3840075	1.355255
17532	-421.4329	-432.3325	10.89955	0.117376	0.0428976	0.175639	0.0236099	0.0112922	0.0447089	0.0353027	0.15031	0.13261	0.0131508	0.0708089	0.208044	0.0658903	0.00715526	0.323393	0.373883	1.60003	0.259234	0.517674	0.814312	1.22803	1.93172	3.85752	0.9761603	0.2239361	0.0825322	0.0301631	0.123499	0.0166011	0.00793999	0.0314367	0.0248228	0.105689	0.0932435	0.00924688	0.0497887	0.146284	0.0463302	0.00503116	0.227391	0.381763	0.618237	0.3817629	1.422189
17568	-424.513	-436.2604	11.7474	0.0617213	0.0362677	0.0351655	0.0553553	0.0499216	0.0109374	0.0329088	0.14936	0.0945769	0.0816115	0.0509243	0.382247	0.110055	0.00869504	0.366441	0.293913	1.67667	0.800965	0.897413	0.966795	1.03435	1.11431	1.24849	0.1604763	0.1679917	0.0404415	0.0237636	0.0230414	0.0362703	0.03271	0.00716649	0.0215627	0.0978645	0.0619694	0.0534741	0.033367	0.250458	0.0721112	0.00569722	0.240102	0.333091	0.666909	0.3330913	1.526189
17604	-425.3371	-435.9401	10.60305	0.0376909	0.0473682	0.177736	0.0485537	0.0172217	0.00697825	0.040035	0.168038	0.0627205	0.0789027	0.269303	0.060298	0.0226555	0.272148	0.0206845	0.488555	1.49013	0.20012	0.456286	0.782867	1.27736	2.19161	4.99701	1.163302	0.314199	0.0283319	0.0356063	0.133603	0.0364974	0.0129454	0.00524549	0.0300939	0.126313	0.0471464	0.0593104	0.202432	0.0453255	0.0170299	0.204571	0.0155483	0.432912	0.567088	0.4329122	1.330334
17640	-423.2511	-434.505	11.25389	0.32164	0.0598496	0.11218	0.0500729	0.00551896	0.0537825	0.022921	0.103008	0.0174118	0.01475	0.078153	0.147707	0.293083	0.0345645	0.138164	0.341709	1.63086	0.407749	0.645636	0.872408	1.14625	1.54886	2.45249	0.6486674	0.2007964	0.221392	0.0411958	0.0772158	0.0344663	0.00379882	0.0370197	0.015777	0.0709027	0.0119849	0.0101527	0.0537945	0.10167	0.201736	0.0237915	0.0951013	0.265894	0.734106	0.2658945	1.452806
17676	-423.8726	-434.2502	10.37759	0.316195	0.162686	0.110494	0.0958791	0.0132707	0.0276837	0.0176106	0.0687812	0.0516702	0.0239121	0.0796501	0.365256	0.274886	0.00695054	0.363351	0.330776	1.64134	0.328073	0.580681	0.84402	1.18481	1.72212	3.0481	0.8058738	0.1931311	0.159834	0.0822361	0.0558537	0.048466	0.00670823	0.0139939	0.008902	0.0347683	0.0261188	0.0120874	0.0402624	0.184634	0.138952	0.00351343	0.18367	0.247376	0.752624	0.2473758	1.978275
17712	-419.9495	-430.8525	10.90298	0.0596217	0.0157265	0.0695247	0.0328655	0.000415683	0.0127726	0.0123685	0.0329348	0.00799123	0.0333083	0.048169	0.0354287	0.14841	0.12237	0.0189293	0.379082	1.59505	0.0922689	0.312792	0.695871	1.43705	3.19702	10.8379	1.723108	0.2277598	0.0916078	0.0241635	0.106824	0.0504974	0.00063869	0.0196248	0.019004	0.0506037	0.0122784	0.0511776	0.0740108	0.0544356	0.228029	0.18802	0.0290846	0.355925	0.644075	0.3559248	0.6508368
17748	-421.6542	-432.7297	11.07555	0.135512	0.103676	0.22828	0.0432886	0.0130045	0.0388281	0.0172719	0.0663822	0.190168	0.0178163	0.122095	0.301386	0.0685091	0.184815	0.128808	0.435754	1.54074	0.611746	0.786883	0.927953	1.07764	1.27084	1.63467	0.3553437	0.2710375	0.0816415	0.0624617	0.137532	0.0260799	0.00783478	0.0233926	0.0104058	0.0399931	0.11457	0.0107337	0.0735581	0.181575	0.0412745	0.111345	0.0776024	0.378771	0.621229	0.3787713	1.659841
17784	-417.5222	-427.762	10.23982	0.12981	0.0303263	0.136975	0.035921	0.0195702	0.0393385	0.0256334	0.18145	0.283856	0.0916295	0.21177	0.47807	0.052724	0.434313	0.0704675	0.368442	1.60524	0.505085	0.716688	0.901292	1.10952	1.39531	1.97987	0.4938771	0.2199605	0.0584242	0.0136491	0.0616489	0.0161671	0.00880807	0.0177053	0.011537	0.0816662	0.127756	0.0412401	0.0953122	0.215167	0.0237297	0.195473	0.0317156	0.25123	0.74877	0.2512303	2.221855
17820	-425.1122	-436.6159	11.50371	0.242223	0.0160414	0.127364	0.0388204	0.0269233	0.0109132	0.0273619	0.139227	0.0388309	0.0845846	0.211242	0.153956	0.011374	0.0131925	0.0783902	0.437569	1.539	0.504368	0.716191	0.901097	1.10976	1.39627	1.98268	0.4949041	0.2724744	0.198471	0.0131439	0.104359	0.0318084	0.0220603	0.00894202	0.0224196	0.114079	0.031817	0.0693064	0.173086	0.126147	0.00931953	0.0108096	0.0642308	0.24442	0.75558	0.2444202	1.220445
17856	-420.2354	-431.5829	11.34753	0.118066	0.0129641	0.117677	0.0244759	0.00659445	0.0465871	0.0606045	0.156279	0.0158272	0.0308679	0.156129	0.123579	0.0357092	0.051703	0.089324	0.406074	1.56918	0.284959	0.54212	0.826119	1.21048	1.84461	3.50928	0.9077488	0.2479986	0.112832	0.0123894	0.11246	0.0233908	0.00630211	0.0445218	0.0579178	0.149351	0.0151255	0.0294995	0.149207	0.118101	0.0341262	0.0494109	0.0853641	0.320168	0.679832	0.3201684	1.046388
17892	-416.5054	-427.9966	11.49123	0.240196	0.0358876	0.0646663	0.00893203	0.00775193	0.0263746	0.0560808	0.102099	0.152738	0.0639559	0.248977	0.257264	0.0227611	0.0696487	0.124031	0.339069	1.63339	0.591859	0.774302	0.923298	1.08307	1.29149	1.68959	0.37924	0.1989361	0.162145	0.024226	0.0436532	0.0060296	0.00523297	0.0178043	0.0378576	0.0689221	0.103107	0.0431737	0.168073	0.173667	0.015365	0.0470167	0.0837273	0.387831	0.612169	0.3878313	1.481363
17928	-421.466	-432.7098	11.24384	0.085562	0.00728164	0.130791	0.00361516	0.0158966	0.0605159	0.0435613	0.0806727	0.1704	0.040983	0.227054	0.248032	0.0331035	0.0223588	0.085311	0.643016	1.34211	0.636047	0.801976	0.933469	1.07127	1.24692	1.57221	0.3271761	0.4591457	0.0681693	0.00580146	0.104204	0.00288029	0.0126652	0.0482145	0.0347064	0.0642739	0.135762	0.0326522	0.1809	0.197614	0.0263744	0.0178138	0.0679693	0.273354	0.726646	0.2733542	1.255139
17964	-421.0609	-432.6642	11.6033	0.0968323	0.0316835	0.127903	0.011276	0.0116042	0.048952	0.0128539	0.135989	0.0133612	0.281856	0.144175	0.0474075	0.0733104	0.0410031	0.206417	0.384072	1.59026	0.555548	0.750758	0.914446	1.09356	1.33199	1.80003	0.4250207	0.2314511	0.0753779	0.0246636	0.0995642	0.00877767	0.00903315	0.038106	0.010006	0.105859	0.0104008	0.219407	0.112232	0.0369037	0.0570675	0.0319183	0.160683	0.372856	0.627144	0.3728556	1.284625
18000	-419.1177	-430.0441	10.92645	0.174043	0.150094	0.189669	0.0451866	0.00333306	0.0466916	0.0204151	0.0147289	0.0709938	0.0289535	0.359221	0.326573	0.05135	0.084751	0.0982157	0.297303	1.67342	0.337917	0.589114	0.847825	1.17949	1.69746	2.95931	0.7844976	0.1702594	0.104579	0.0901891	0.113969	0.0271518	0.00200277	0.0280562	0.0122671	0.00885033	0.0426589	0.0173976	0.21585	0.196232	0.0308553	0.0509254	0.0590161	0.417458	0.582542	0.4174584	1.664219
18036	-423.1607	-434.1743	11.01359	0.207462	0.0548915	0.166381	0.11573	0.0194367	0.0374016	0.0895654	0.0693579	0.0149778	0.0666205	0.235381	0.241592	0.0748958	0.144251	0.0819316	0.388104	1.5864	0.455921	0.681772	0.887357	1.12694	1.46677	2.19336	0.5679248	0.2344508	0.128073	0.0338862	0.102712	0.0714439	0.0119989	0.0230891	0.0552915	0.0428168	0.00924629	0.0411269	0.145308	0.149142	0.0462355	0.0890508	0.0505789	0.486166	0.513834	0.4861663	1.619876
18072	-422.9653	-433.8579	10.89256	0.0289392	0.0198509	0.0308132	0.018469	0.00568245	0.0156481	0.00522028	0.0737382	0.0325717	0.0243866	0.109846	0.104732	0.0480526	0.0378081	0.00756018	0.697689	1.28971	0.200672	0.4569	0.783196	1.27682	2.18866	4.98326	1.161309	0.5184242	0.0513728	0.0352392	0.0546996	0.032786	0.0100875	0.0277784	0.00926703	0.1309	0.0578212	0.0432909	0.194998	0.185919	0.0853028	0.0671168	0.0134208	0.379381	0.620619	0.3793808	0.563318
18108	-421.0902	-432.5528	11.46257	0.158696	0.0515583	0.104007	0.0509923	0.0103054	0.0157663	0.00101474	0.0714458	0.118678	0.00191452	0.231026	0.254035	0.0216296	0.10399	0.0777426	0.181814	1.78409	0.239218	0.497779	0.804416	1.24314	2.00893	4.18029	1.034263	0.09766216	0.124682	0.0405077	0.081715	0.0400631	0.00809659	0.0123871	0.00079725	0.0561327	0.0932415	0.00150418	0.18151	0.199587	0.0169937	0.0817019	0.0610799	0.256324	0.743676	0.2563241	1.272802
18144	-416.4389	-427.7795	11.3406	0.0888767	0.0648132	0.0939069	0.0505828	0.0164778	0.0274613	3.76571e-05	0.122505	0.0301266	0.0306619	0.235478	0.180854	0.0315846	0.117347	0.0309083	0.402978	1.57215	0.313015	0.567527	0.838008	1.19331	1.76203	3.19473	0.8398464	0.2456437	0.0792394	0.0577852	0.0837242	0.0450979	0.0146911	0.0244835	3.35738e-05	0.109222	0.0268599	0.0273371	0.209944	0.161243	0.0281597	0.104622	0.0275568	0.349465	0.650535	0.3494646	1.121622
18180	-423.5733	-434.8872	11.31385	0.169145	0.0147217	0.0205209	0.03037	0.0105427	0.0254207	0.0192525	0.058545	0.030102	0.0409717	0.143144	0.155997	0.0139644	0.0636032	0.0671712	0.455578	1.52174	0.244817	0.503427	0.807253	1.23877	1.98638	4.08468	1.017533	0.286906	0.195889	0.0170494	0.0237656	0.0351719	0.0122096	0.0294401	0.0222966	0.0678018	0.0348616	0.0474499	0.165778	0.180663	0.0161723	0.0736597	0.0777919	0.240341	0.759659	0.2403406	0.8634731
18216	-420.2899	-431.4176	11.12768	0.174321	0.0153059	0.0329104	0.00866566	0.0437722	0.0262961	0.0165882	0.149233	0.029245	0.0223334	0.160053	0.266862	0.0460709	0.0943544	0.0415918	0.490792	1.48799	0.298359	0.554408	0.831916	1.20204	1.80373	3.35166	0.8745203	0.3160926	0.154594	0.0135738	0.0291862	0.00768503	0.0388189	0.0233204	0.014711	0.132345	0.0259356	0.0198061	0.141941	0.236663	0.0408574	0.0836771	0.0368852	0.403632	0.596368	0.4036318	1.127602
18252	-424.0955	-435.0902	10.9948	0.0728088	0.0550823	0.098852	0.0293643	0.0107102	0.0136735	0.00901694	0.03094	0.0466847	0.0213481	0.107946	0.0867151	0.0521362	0.0508754	0.0201162	0.724874	1.26366	0.268826	0.526929	0.818826	1.22126	1.89779	3.71988	0.9498884	0.5497278	0.103089	0.0779904	0.139963	0.0415765	0.0151644	0.0193602	0.012767	0.0438076	0.0661004	0.0302265	0.15284	0.122779	0.0738191	0.072034	0.0284823	0.421236	0.578764	0.4212357	0.7062701
18288	-419.2686	-430.0365	10.76785	0.205763	0.155088	0.0750521	0.0484192	0.000246474	0.0546253	0.031587	0.101167	0.0380529	0.0561355	0.312963	0.427904	0.0704883	0.0343126	0.0868279	0.453964	1.52328	0.452748	0.679454	0.886415	1.12814	1.47177	2.20873	0.5729741	0.2855989	0.121135	0.0913019	0.0441838	0.0285048	0.000145102	0.0321584	0.0185955	0.0595577	0.0224021	0.0330474	0.184244	0.251911	0.0414971	0.0202001	0.0511164	0.296395	0.703605	0.2963951	1.698632
18324	-426.8194	-438.0527	11.23326	0.0238154	0.0884254	0.100015	0.0252441	0.0138212	0.0189734	0.00971381	0.0450117	0.0257398	0.0264869	0.176734	0.258389	0.0194919	0.0331699	0.0342745	0.227059	1.74073	0.116852	0.350981	0.721335	1.38632	2.84915	8.55782	1.552317	0.1250038	0.026482	0.0983263	0.111213	0.0280707	0.0153688	0.0210979	0.0108015	0.0500516	0.0286219	0.0294526	0.196522	0.287321	0.0216744	0.0368839	0.0381122	0.463003	0.536997	0.4630034	0.8993057
18360	-419.5903	-431.6368	12.04648	0.114737	0.046216	0.138684	0.0211814	0.000495503	0.0384495	0.050214	0.178248	0.0539484	0.067849	0.302536	0.0359576	0.0434014	0.083842	0.188915	0.275628	1.69419	0.855063	0.926478	0.976457	1.02411	1.07936	1.1695	0.1132182	0.1559117	0.0840762	0.0338659	0.101624	0.0155212	0.000363092	0.0281749	0.0367956	0.130616	0.0395321	0.049718	0.221691	0.0263489	0.0318035	0.0614373	0.138432	0.433412	0.566588	0.4334123	1.364675
18396	-419.4285	-430.7467	11.31821	0.0676165	0.100333	0.0852017	0.0201185	0.000547974	0.0193078	0.0116918	0.0374558	0.0246944	0.082803	0.148022	0.0689528	0.00107774	0.214936	0.0130202	0.340755	1.63178	0.185833	0.440098	0.774095	1.29183	2.27222	5.38117	1.216857	0.2001232	0.0754834	0.112007	0.0951146	0.0224592	0.000611729	0.0215542	0.0130521	0.0418136	0.0275675	0.0924368	0.165244	0.0769752	0.00120313	0.239943	0.0145351	0.339249	0.660751	0.3392491	0.8957799
18432	-418.0997	-429.0523	10.95263	0.27917	0.0404782	0.163989	0.0165376	0.00111429	0.0183959	0.0211316	0.0897373	0.0953906	0.0879004	0.40235	0.0792028	0.0457369	0.420605	0.0364158	0.186751	1.77936	0.318801	0.572619	0.840347	1.18998	1.74636	3.13675	0.8266028	0.1005808	0.155253	0.022511	0.0911987	0.009197	0.000619686	0.0102304	0.0117518	0.0499052	0.0530491	0.0488836	0.223757	0.0440467	0.0254354	0.233909	0.0202517	0.310068	0.689932	0.3100678	1.798156
18468	-414.9594	-425.7935	10.83416	0.174758	0.0461416	0.115302	0.00203846	0.0197897	0.0394275	0.0479407	0.19407	0.200835	0.15601	0.368733	0.0327716	0.0553355	0.394287	0.0781705	0.539589	1.44123	0.979557	0.989977	0.996862	1.00315	1.01012	1.02087	0.01493488	0.3587953	0.0907545	0.0239621	0.059878	0.00105861	0.0102771	0.0204753	0.0248964	0.100784	0.104297	0.0810185	0.191489	0.0170188	0.0287366	0.204759	0.0405952	0.271649	0.728351	0.2716492	1.925609
18504	-419.9836	-430.9408	10.95718	0.105832	0.0531466	0.0441114	0.0141756	0.0146211	0.0439938	0.0712457	0.0945561	0.0585598	0.140735	0.386511	0.0987614	0.115885	0.260534	0.0767987	0.507954	1.47154	0.539931	0.74039	0.910488	1.09831	1.35064	1.85209	0.4456369	0.3308016	0.067005	0.0336484	0.027928	0.0089749	0.00925697	0.0278536	0.0451074	0.0598659	0.0370757	0.0891028	0.24471	0.0625283	0.0733698	0.16495	0.0486232	0.285359	0.714641	0.285359	1.579467
18540	-417.2251	-428.6513	11.42615	0.183431	0.00252922	0.03833	0.012419	0.00664423	0.0314379	0.0241055	0.113865	0.0465233	0.0982732	0.185628	0.0586708	0.0439307	0.295093	0.0412701	0.539567	1.44125	0.557876	0.752291	0.915029	1.09286	1.32927	1.79251	0.4219964	0.3587754	0.155167	0.00213951	0.0324239	0.0105054	0.00562046	0.0265938	0.0203912	0.0963203	0.0393548	0.0831307	0.157025	0.0496305	0.0371616	0.249624	0.034911	0.31296	0.68704	0.3129599	1.182152
18576	-416.8625	-427.9967	11.13422	0.223698	0.0358804	0.137934	0.0180281	0.000825204	0.023942	0.0254733	0.125226	0.0856914	0.0720915	0.239378	0.0614696	0.0292136	0.0794236	0.294576	0.307829	1.66333	0.312664	0.567216	0.837865	1.19351	1.763	3.19832	0.8406586	0.1773568	0.153972	0.0246966	0.0949404	0.0124087	0.00056799	0.0164793	0.0175333	0.0861933	0.0589816	0.0496207	0.164764	0.0423096	0.0201078	0.0546674	0.202757	0.353964	0.646036	0.3539636	1.452851
18612	-415.6678	-426.8288	11.16103	0.110405	0.00992264	0.195712	0.0411127	0.00267356	0.0356509	0.045797	0.23595	0.0766124	0.297543	0.0234564	0.16464	0.0589227	0.330098	0.0714531	0.317151	1.6544	0.531823	0.734947	0.908394	1.10084	1.36064	1.88033	0.456578	0.183714	0.0649461	0.00583702	0.115128	0.0241846	0.00157273	0.0209717	0.0269402	0.138798	0.0450674	0.17503	0.0137983	0.0968499	0.0346615	0.194181	0.0420325	0.297822	0.702178	0.2978218	1.69995
18648	-422.0717	-432.6571	10.58534	0.247234	0.169363	0.201965	0.104981	0.0125244	0.0573589	0.0106349	0.0793751	0.101889	0.0407149	0.12276	0.130636	0.00929558	0.401677	0.354747	0.413075	1.56247	0.634833	0.801229	0.933198	1.07158	1.24808	1.57522	0.3285575	0.2533572	0.120888	0.082812	0.0987528	0.0513314	0.00612394	0.0280463	0.00520005	0.0388113	0.0498196	0.019908	0.0600249	0.0638757	0.00454517	0.196404	0.173457	0.478276	0.521724	0.4782762	2.045155
18684	-418.9818	-429.7948	10.813	0.0681061	0.0556709	0.139865	0.0758842	0.00906165	0.0244344	0.0219218	0.088878	0.0527664	0.0275374	0.137326	0.0592824	0.0844423	0.327902	0.261465	0.58791	1.39492	0.416101	0.652052	0.875104	1.14272	1.53362	2.40326	0.6340066	0.4039038	0.0474758	0.0388074	0.0974979	0.0528978	0.00631675	0.0170329	0.0152814	0.0619556	0.0367827	0.0191959	0.0957278	0.0413249	0.0588635	0.228576	0.182264	0.324833	0.675167	0.3248331	1.434544
18720	-423.5031	-433.9112	10.40811	0.146429	0.0128967	0.293762	0.0332074	0.0626027	0.00397481	0.00262419	0.118038	0.0608753	0.39415	0.0327876	0.209067	0.0404262	0.344133	0.116406	0.702713	1.2849	0.736565	0.861467	0.954543	1.04762	1.16081	1.35765	0.2210842	0.5241129	0.0782464	0.00689154	0.156976	0.0177449	0.0334527	0.002124	0.00140227	0.0630754	0.0325296	0.21062	0.0175206	0.111718	0.0216023	0.183893	0.0622033	0.401756	0.598244	0.4017556	1.87138
18756	-420.6666	-431.5217	10.85514	0.0508506	0.0176522	0.0216845	0.00131608	0.00594509	0.0075561	0.0034805	0.030249	0.0194364	0.00430867	0.046939	0.0224007	0.0127633	0.00249733	0.0410489	0.361462	1.61193	0.0929592	0.313931	0.696661	1.43542	3.18542	10.7574	1.717719	0.2148983	0.176486	0.0612651	0.0752599	0.00456768	0.0206335	0.0262248	0.0120797	0.104984	0.0674573	0.014954	0.16291	0.0777457	0.0442972	0.00866742	0.142467	0.359451	0.640549	0.3594507	0.2881283
