Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
16416	-420.0495	-431.3094	11.25988	0.139196	0.0415736	0.148015	0.0833516	0.00330838	0.0206506	0.0253058	0.122084	0.0450351	0.0150993	0.0695694	0.116522	0.158028	0.019275	0.181281	0.209692	1.75738	0.173109	0.425135	0.765785	1.30585	2.3522	5.77671	1.268143	0.1143495	0.11714	0.0349859	0.124561	0.0701438	0.00278414	0.0173784	0.0212959	0.102739	0.0378989	0.0127067	0.0585455	0.0980582	0.132987	0.0162207	0.152556	0.330148	0.669852	0.3301479	1.188296
16452	-421.9109	-432.2655	10.35466	0.211931	0.017626	0.214437	0.095765	0.00311159	0.0275754	0.0119491	0.148039	0.131387	0.0633687	0.146588	0.175065	0.311749	0.109115	0.306132	0.328965	1.64308	0.313262	0.567744	0.838108	1.19316	1.76136	3.19222	0.8392777	0.1918708	0.10737	0.0089298	0.108639	0.0485171	0.00157641	0.0139704	0.00605375	0.0750006	0.0665641	0.0321043	0.0742652	0.0886927	0.15794	0.0552807	0.155095	0.244744	0.755256	0.2447445	1.973839
16488	-424.0606	-435.5106	11.44995	0.068659	0.0868117	0.147349	0.054315	0.0323634	0.0285696	0.0151436	0.091183	0.102222	0.206081	0.0390141	0.259313	0.0652337	0.0842557	0.00809762	0.253538	1.71536	0.30663	0.56185	0.835384	1.19705	1.77983	3.26126	0.8547491	0.1416458	0.0532814	0.0673684	0.114347	0.04215	0.0251149	0.0221708	0.0117519	0.0707607	0.079327	0.159925	0.0302761	0.201235	0.0506232	0.0653849	0.00628399	0.518059	0.481941	0.5180589	1.288611
16524	-417.6571	-428.3886	10.73144	0.144851	0.153512	0.150868	0.0881813	0.0175973	0.0151921	0.0185794	0.131283	0.110907	0.307026	0.0693453	0.447771	0.119039	0.0387361	0.0028816	0.493032	1.48584	0.602325	0.780949	0.925764	1.08019	1.28049	1.66023	0.3665657	0.3179932	0.0797739	0.0845439	0.0830877	0.0485641	0.00969137	0.00836673	0.0102323	0.0723014	0.0610801	0.169089	0.0381906	0.246601	0.0655581	0.0213332	0.00158698	0.302935	0.697065	0.3029352	1.815771
16560	-419.8345	-431.4214	11.5868	0.0886085	0.0296911	0.102435	8.738e-05	0.0105878	0.0307306	0.0205956	0.149228	0.0673285	0.324233	0.111037	0.0328667	0.0073447	0.171985	0.195221	0.266843	1.70261	0.423458	0.65765	0.87744	1.13968	1.52057	2.36151	0.6213333	0.1501956	0.0660281	0.0221248	0.0763309	6.51127e-05	0.00788969	0.0228995	0.0153471	0.1112	0.050171	0.241608	0.0827415	0.0244912	0.00547303	0.128158	0.145472	0.40373	0.59627	0.4037299	1.341981
16596	-421.7104	-432.4535	10.74313	0.0740717	0.174839	0.271483	0.00452744	0.00728106	0.0374921	0.0284718	0.184872	0.0638703	0.281165	0.0434642	0.0822984	0.00922372	0.218186	0.292964	0.43735	1.53921	0.485463	0.702971	0.895875	1.11623	1.42253	2.05989	0.5225278	0.2723008	0.0417491	0.0985445	0.153016	0.00255181	0.00410383	0.0211317	0.0160476	0.1042	0.0359993	0.158474	0.0244978	0.0463859	0.00519878	0.122976	0.165124	0.306043	0.693957	0.3060426	1.774209
16632	-418.0688	-429.4984	11.42951	0.0923814	0.0412712	0.0953864	0.0379006	0.00267255	0.023348	0.0161689	0.0765669	0.0327158	0.160223	0.00863098	0.0798146	0.0175557	0.0789936	0.129184	0.351485	1.62149	0.222797	0.480811	0.795759	1.25666	2.07982	4.48838	1.085683	0.2077341	0.103472	0.0462259	0.106838	0.0424508	0.0029934	0.026151	0.01811	0.0857591	0.0366435	0.179458	0.00966717	0.0893967	0.0196634	0.0884771	0.144693	0.300114	0.699886	0.3001141	0.8928138
16668	-420.1391	-431.4176	11.27845	0.13027	0.0290313	0.047469	0.0866983	0.0127451	0.0686274	0.015646	0.215989	0.217781	0.261364	0.058163	0.209161	0.17734	0.0529843	0.0392254	0.385746	1.58866	0.656565	0.81449	0.93799	1.06611	1.22776	1.52308	0.3042198	0.2326951	0.08029	0.017893	0.0292568	0.0534352	0.00785527	0.0422975	0.0096432	0.133122	0.134226	0.161087	0.0358479	0.128913	0.109301	0.0326561	0.024176	0.327432	0.672568	0.3274324	1.622495
16704	-420.8279	-432.3458	11.51787	0.111672	0.0324979	0.173914	0.065692	0.00527509	0.101203	0.0326886	0.0998174	0.0904282	0.0395818	0.478184	0.0837592	0.170651	0.309827	0.0330907	0.256129	1.71288	0.931468	0.965969	0.989256	1.01086	1.03523	1.07357	0.05133309	0.1433008	0.0610805	0.0177751	0.0951243	0.035931	0.00288527	0.0553542	0.0178794	0.0545963	0.0494607	0.0216497	0.261548	0.0458131	0.0933393	0.169464	0.0180993	0.387591	0.612409	0.3875915	1.828283
16740	-423.2422	-434.3053	11.06305	0.143173	0.0655159	0.0625009	0.0130227	0.030609	0.0221675	0.0289243	0.0522824	0.138311	0.16159	0.0348298	0.267084	0.0170823	0.0381919	0.0754252	0.479263	1.49904	0.274306	0.53214	0.821344	1.21752	1.8792	3.64556	0.9352971	0.3063919	0.124422	0.0569352	0.054315	0.0113171	0.0266001	0.0192642	0.025136	0.0454349	0.120196	0.140426	0.0302681	0.232104	0.014845	0.0331899	0.0655467	0.366683	0.633317	0.3666831	1.15071
16776	-421.387	-431.9965	10.60944	0.192336	0.007203	0.108847	0.010751	0.0341145	0.0237968	0.0089138	0.146015	0.121786	0.301555	0.0781552	0.173901	0.0523252	0.0541731	0.226315	0.633869	1.35088	0.428446	0.661416	0.879005	1.13765	1.51191	2.33402	0.6128667	0.4496774	0.124878	0.0046767	0.0706714	0.00698032	0.0221496	0.0154506	0.00578748	0.0948033	0.0790722	0.195791	0.050744	0.112909	0.0339733	0.0351731	0.14694	0.241867	0.758133	0.2418669	1.540187
16812	-415.8167	-426.7803	10.96365	0.162882	0.0196718	0.234497	0.05078	0.00696628	0.0210912	0.0158003	0.122628	0.0626365	0.0451717	0.0218853	0.193157	0.300392	0.060828	0.318076	0.438739	1.53788	0.505026	0.716647	0.901276	1.10954	1.39539	1.9801	0.4939611	0.2734019	0.0995328	0.012021	0.143295	0.0310304	0.00425692	0.0128883	0.00965516	0.0749346	0.0382755	0.0276033	0.0133736	0.118033	0.183562	0.0371705	0.194368	0.346239	0.653761	0.3462387	1.636461
16848	-430.7222	-440.7049	9.982664	0.234429	0.191551	0.22297	0.26877	0.0320301	0.00394693	0.060484	0.267812	0.104205	0.477126	0.0482808	0.316891	0.0903715	0.0106943	0.172769	0.394516	1.58026	0.701998	0.841507	0.947588	1.05531	1.18834	1.42451	0.25584	0.2392509	0.0936841	0.0765491	0.0891051	0.107408	0.0128001	0.0015773	0.0241711	0.107025	0.041643	0.190673	0.0192943	0.126638	0.0361149	0.00427374	0.0690433	0.489743	0.510257	0.4897435	2.502331
16884	-424.3922	-435.186	10.79385	0.0205915	0.000821938	0.0303021	0.00595762	0.00175891	0.0141666	0.00321763	0.0252374	0.0504713	0.0378602	0.00865633	0.00857372	0.0239307	0.013659	0.0379684	0.337537	1.63486	0.0805213	0.292691	0.6816	1.46714	3.41657	12.4191	1.821579	0.1978594	0.0727169	0.0029026	0.107009	0.0210388	0.00621144	0.050028	0.0113628	0.0891235	0.178235	0.1337	0.030569	0.0302773	0.0845091	0.0482354	0.134082	0.538787	0.461213	0.5387871	0.2831733
16920	-418.6702	-429.9571	11.28695	0.0824465	0.0853133	0.0720462	0.00766639	0.00342813	0.0307374	0.0208307	0.093003	0.161646	0.289935	0.0867309	0.0354813	0.0293113	0.110938	0.289314	0.210485	1.75662	0.257433	0.515917	0.813449	1.22933	1.9383	3.8845	0.9812003	0.1148313	0.0589397	0.0609891	0.0515047	0.00548058	0.00245072	0.0219737	0.0148916	0.0664864	0.115558	0.20727	0.0620026	0.025365	0.0209542	0.0793081	0.206826	0.250654	0.749346	0.2506541	1.398828
16956	-416.9517	-428.3681	11.41634	0.0827962	0.037797	0.0747765	0.0190246	0.00436519	0.0172712	0.0213248	0.0637998	0.0442669	0.178458	0.00394867	0.0266554	0.0320544	0.0976407	0.16234	0.398855	1.5761	0.242452	0.50105	0.806062	1.2406	1.99581	4.12452	1.024553	0.2425202	0.0955503	0.0436194	0.0862952	0.0219552	0.00503761	0.0199318	0.0246097	0.0736276	0.0510859	0.205948	0.00455693	0.0307615	0.0369921	0.112682	0.187347	0.435321	0.564679	0.435321	0.8665194
16992	-418.5038	-429.5041	11.00033	0.0945121	0.023311	0.11737	0.0692194	0.00241866	0.0196177	0.0392092	0.144798	0.0698196	0.326592	0.0140593	0.0271417	0.0321627	0.185668	0.30532	0.359907	1.61342	0.312945	0.567464	0.837979	1.19335	1.76223	3.19545	0.840009	0.2137762	0.0642406	0.0158446	0.0797775	0.047049	0.00164399	0.0133343	0.0266508	0.0984204	0.0474569	0.221987	0.00955624	0.0184484	0.0218613	0.1262	0.207529	0.439411	0.560589	0.4394106	1.47122
17028	-418.7885	-429.4865	10.69798	0.119755	0.148553	0.147237	0.0282966	0.0173173	0.0567467	0.0530706	0.211303	0.0588904	0.0245165	0.324596	0.0262628	0.141539	0.451225	0.0579038	0.342895	1.62973	0.421767	0.656367	0.876906	1.14037	1.52354	2.37098	0.6242267	0.2016337	0.0641356	0.0795589	0.078854	0.0151545	0.00927441	0.0303911	0.0284224	0.113165	0.0315392	0.01313	0.17384	0.0140652	0.075802	0.241657	0.0310108	0.35309	0.64691	0.3530895	1.867213
17064	-417.7013	-428.2099	10.50865	0.104465	0.0625494	0.134321	0.0548349	0.00420513	0.0604293	0.0388221	0.135176	0.0983769	0.320535	0.0689144	0.108736	0.111062	0.0675655	0.380875	0.589483	1.39341	0.4994	0.712742	0.899741	1.11143	1.40303	2.0024	0.5020617	0.4054225	0.0596647	0.0357248	0.076717	0.0313187	0.00240174	0.0345139	0.0221731	0.0772051	0.0561875	0.183072	0.0393601	0.0621041	0.0634326	0.0385897	0.217535	0.357854	0.642146	0.3578544	1.750869
17100	-422.766	-433.5623	10.79632	0.0550104	0.018335	0.0917382	0.105254	0.00498777	0.0387238	0.01093	0.214258	0.213906	0.419067	0.105118	0.0415549	0.104965	0.00259646	0.487857	0.402979	1.57215	0.63064	0.798644	0.932258	1.07266	1.25212	1.58569	0.3333489	0.2456442	0.0287365	0.0095779	0.0479225	0.0549831	0.00260553	0.0202287	0.00570967	0.111925	0.111741	0.218914	0.0549122	0.0217076	0.0548319	0.00135635	0.254848	0.346251	0.653749	0.3462509	1.914301
17136	-419.6826	-430.294	10.61144	0.183279	0.0266853	0.131094	0.0300501	0.00485832	0.048654	0.00287215	0.0945933	0.0394114	0.252657	0.0266542	0.077069	0.120918	0.33712	0.0782184	0.682905	1.30388	0.414949	0.651171	0.874734	1.1432	1.5357	2.40994	0.6360118	0.5019243	0.12604	0.0183513	0.0901524	0.0206653	0.00334104	0.0334591	0.00197516	0.0650513	0.027103	0.173751	0.01833	0.0529999	0.0831546	0.231835	0.0537904	0.361037	0.638963	0.3610375	1.454134
17172	-419.0022	-430.2264	11.22415	0.130035	0.0314203	0.106577	0.00953747	0.027377	0.0903542	0.09889	0.207843	0.0620927	0.314582	0.0456654	0.0128736	0.170594	0.3539	0.0397387	0.368787	1.60491	0.676359	0.826375	0.942238	1.0613	1.2101	1.47851	0.2827427	0.2202117	0.0764249	0.0184664	0.0626376	0.00560539	0.0160901	0.0531033	0.05812	0.122154	0.0364933	0.184887	0.0268386	0.00756614	0.100262	0.207995	0.0233554	0.334146	0.665854	0.3341464	1.701481
17208	-415.6037	-427.158	11.55429	0.10477	0.0188334	0.0929444	0.00493012	0.00199371	0.0236835	0.00682747	0.064069	0.0356051	0.033592	0.133214	0.0287948	0.100764	0.125995	0.0344074	0.448142	1.52886	0.315441	0.569667	0.838993	1.19191	1.75541	3.17017	0.8342657	0.2809077	0.129278	0.0232389	0.114686	0.00608338	0.00246008	0.0292235	0.00842456	0.0790562	0.0439339	0.0414499	0.164376	0.0355305	0.124334	0.155468	0.0424561	0.295925	0.704075	0.2959253	0.8104245
17244	-418.4813	-429.4584	10.97718	0.310876	0.0607162	0.131087	0.0611988	0.00256217	0.0170606	0.0254628	0.11756	0.0567902	0.0884246	0.353199	0.139008	0.101742	0.359765	0.0816435	0.460267	1.51724	0.932886	0.966686	0.989485	1.01063	1.03446	1.07194	0.05023357	0.2907176	0.16301	0.031837	0.0687367	0.0320901	0.00134349	0.00894584	0.0133516	0.0616432	0.0297784	0.0463661	0.185203	0.0728899	0.0533491	0.188645	0.0428104	0.370905	0.629095	0.3709052	1.907096
17280	-423.8132	-434.6132	10.80001	0.122634	0.0828649	0.204894	0.0521544	0.016302	0.051244	0.113861	0.0498973	0.0305557	0.121326	0.332163	0.0394785	0.161468	0.234269	0.0682901	0.317667	1.6539	0.311818	0.566466	0.837519	1.194	1.76533	3.207	0.8426189	0.184068	0.0729356	0.0492833	0.121859	0.0310185	0.0096955	0.030477	0.0677177	0.029676	0.0181728	0.0721575	0.197551	0.0234795	0.0960316	0.139329	0.0406151	0.277413	0.722587	0.277413	1.6814
17316	-421.0398	-431.9936	10.95383	0.0965396	0.0648996	0.283768	0.00136237	0.0340177	0.021422	0.0386272	0.117515	0.101003	0.138545	0.284387	0.0778918	0.20137	0.395225	0.0267303	0.363107	1.61036	0.657983	0.815348	0.938298	1.06576	1.22647	1.5198	0.3026596	0.2160873	0.0512607	0.0344605	0.150676	0.000723393	0.0180628	0.0113747	0.0205103	0.0623983	0.0536308	0.0735649	0.151004	0.0413591	0.106924	0.209857	0.0141933	0.229128	0.770872	0.2291284	1.883305
17352	-417.347	-428.0992	10.75226	0.205611	0.0541144	0.16688	0.0554906	0.0182896	0.0234628	0.0823558	0.163377	0.106467	0.153812	0.0927734	0.0445399	0.0467304	0.262389	0.507174	0.355597	1.61755	0.598408	0.778469	0.924846	1.08126	1.28457	1.6711	0.3712827	0.2106769	0.103662	0.0272828	0.0841357	0.0279766	0.00922105	0.0118292	0.0415211	0.0823693	0.0536774	0.0775469	0.0467733	0.0224556	0.02356	0.132288	0.255701	0.416965	0.583035	0.416965	1.983467
17388	-419.0233	-429.7126	10.68927	0.229909	0.101502	0.208399	0.0142404	0.0121015	0.0638594	0.136318	0.0826556	0.11374	0.128309	0.0620425	0.0293236	0.0429627	0.363708	0.365545	0.323609	1.64821	0.470769	0.692513	0.891695	1.12146	1.44402	2.12418	0.544751	0.1881588	0.117623	0.0519296	0.106619	0.00728551	0.00619125	0.0326711	0.0697418	0.0422874	0.0581904	0.0656441	0.0317415	0.0150022	0.0219801	0.186077	0.187016	0.275766	0.724234	0.2757664	1.954616
17424	-416.0984	-426.9325	10.83411	0.133418	0.0013013	0.105361	0.0124893	0.0240734	0.0532503	0.0603707	0.263728	0.235739	0.302465	0.122331	0.0811079	0.218728	0.457747	0.0530731	0.357992	1.61526	0.907679	0.953857	0.98537	1.01485	1.04837	1.10171	0.07003961	0.2123972	0.0627797	0.000612322	0.0495775	0.00587682	0.0113277	0.0250568	0.0284073	0.124097	0.110927	0.142324	0.0575626	0.0381651	0.102922	0.215392	0.0249734	0.32436	0.67564	0.32436	2.125185
17460	-419.4385	-430.7316	11.29313	0.276262	0.0047696	0.0596921	0.0335571	0.0627459	0.0152416	0.0190636	0.160725	0.0395865	0.105916	0.308963	0.354806	0.0519084	0.101623	0.243471	0.335582	1.63673	0.88705	0.943223	0.981929	1.0184	1.0602	1.12733	0.08666238	0.1964885	0.150279	0.00259453	0.0324708	0.0182541	0.034132	0.00829101	0.01037	0.0874299	0.021534	0.0576151	0.168067	0.193004	0.0282367	0.0552801	0.132441	0.376066	0.623934	0.376066	1.83833
17496	-416.1566	-427.5568	11.40019	0.102662	0.00490811	0.167412	0.0217268	0.00725875	0.0293289	0.00888012	0.205927	0.0898866	0.181061	0.0552521	0.0275639	0.0990145	0.183278	0.0115158	0.392771	1.58193	0.371167	0.616706	0.860019	1.16276	1.62152	2.6942	0.7166352	0.237941	0.0858614	0.00410489	0.140014	0.0181712	0.00607084	0.0245291	0.00742686	0.172226	0.0751764	0.15143	0.0462099	0.023053	0.0828105	0.153284	0.0096312	0.368937	0.631063	0.3689369	1.195676
17532	-422.9499	-433.8885	10.93859	0.105301	0.0372626	0.177962	0.0564147	0.0095236	0.036669	0.0893143	0.156104	0.0450914	0.210574	0.0429685	0.0570218	0.170295	0.260414	0.141157	0.638947	1.34601	0.760144	0.874808	0.959131	1.04261	1.14311	1.31554	0.1982998	0.4549183	0.0659753	0.0233464	0.1115	0.035346	0.0059669	0.0229745	0.0559588	0.0978048	0.0282515	0.131932	0.0269214	0.0357263	0.106696	0.163159	0.0884405	0.320909	0.679091	0.3209091	1.596072
17568	-419.3063	-430.063	10.75671	0.119402	0.0674289	0.173127	0.0100364	0.0411587	0.0355832	0.0781649	0.113864	0.196815	0.0405204	0.528975	0.295018	0.0356367	0.0675675	0.141723	0.341789	1.63079	0.53444	0.736708	0.909073	1.10002	1.35739	1.87112	0.4530285	0.2008531	0.0613888	0.0346674	0.0890103	0.00516006	0.0211611	0.0182945	0.0401872	0.0585412	0.101189	0.0208329	0.271964	0.151678	0.018322	0.0347387	0.0728645	0.287498	0.712502	0.2874977	1.94502
17604	-421.6456	-432.4178	10.77222	0.156483	0.15182	0.190622	0.118574	0.0415765	0.0323525	0.0179304	0.00619201	0.142054	0.0998492	0.038655	0.0568043	0.0608412	0.307164	0.388964	0.558172	1.42342	0.746233	0.866963	0.956439	1.04554	1.15345	1.34006	0.2116553	0.3757961	0.0864604	0.0838839	0.105323	0.0655147	0.0229719	0.0178755	0.00990696	0.00342122	0.0784881	0.0551689	0.0213577	0.0313856	0.0336161	0.169715	0.214911	0.316343	0.683657	0.3163427	1.809883
17640	-418.1841	-429.339	11.15487	0.224497	0.0044469	0.108317	0.000253699	0.0560531	0.0370294	0.0277891	0.156916	0.143568	0.0705626	0.0697946	0.299888	0.149047	0.436298	0.252805	0.269121	1.70043	0.901473	0.950671	0.984342	1.01591	1.05189	1.1093	0.07500039	0.1516724	0.110195	0.00218278	0.0531677	0.000124529	0.0275139	0.0181761	0.0136404	0.0770227	0.0704709	0.034636	0.034259	0.147201	0.0731602	0.214159	0.12409	0.32525	0.67475	0.32525	2.037264
17676	-429.7051	-440.5485	10.84346	0.174601	0.00948303	0.0955916	0.00153046	0.0492094	0.0323792	0.0759503	0.0764283	0.159317	0.01439	0.0454366	0.227159	0.171435	0.323266	0.237142	0.480384	1.49797	0.533845	0.736308	0.908919	1.10021	1.35813	1.8732	0.4538341	0.3073287	0.103112	0.00560027	0.0564523	0.000903822	0.029061	0.0191217	0.044853	0.0451353	0.0940857	0.00849811	0.0268329	0.13415	0.101242	0.190907	0.140046	0.137919	0.862081	0.1379194	1.693317
17712	-424.6257	-435.5152	10.8895	0.148857	0.196746	0.0717452	0.0262202	0.00549118	0.0125464	0.0473009	0.0325225	0.0612046	0.020845	0.225904	0.0139658	0.0767038	0.17506	0.0501136	0.623606	1.36071	0.320595	0.574188	0.841065	1.18897	1.74159	3.1192	0.8225452	0.4391988	0.127749	0.168848	0.0615719	0.0225022	0.00471254	0.0107673	0.0405938	0.0279109	0.0525259	0.0178892	0.193871	0.0119855	0.0658274	0.150237	0.0430076	0.327629	0.672371	0.3276294	1.165226
17748	-427.6959	-438.6931	10.99723	0.0978454	0.0866477	0.0578838	0.0967507	0.035801	0.0171036	0.0287099	0.0510622	0.217713	0.0818307	0.298717	0.04204	0.242553	0.161871	0.0759005	0.528845	1.45152	0.617638	0.79057	0.929307	1.07607	1.26491	1.61907	0.3484125	0.3491568	0.0614441	0.0544123	0.0363494	0.0607567	0.022482	0.0107406	0.018029	0.0320656	0.136718	0.0513873	0.187585	0.0263999	0.152316	0.10165	0.0476634	0.346196	0.653804	0.346196	1.592429
17784	-420.4511	-432.0965	11.64543	0.0659089	0.013034	0.054743	0.00302501	0.0164944	0.0434841	0.0167587	0.0761694	0.0283853	0.0370921	0.196881	0.0123518	0.0973344	0.139478	0.0236607	0.345429	1.6273	0.272822	0.530734	0.820667	1.21852	1.88418	3.66539	0.9392195	0.2034271	0.0799089	0.0158026	0.0663712	0.00366757	0.0199981	0.0527207	0.0203184	0.0923488	0.0344148	0.044971	0.238701	0.0149755	0.11801	0.169105	0.0286865	0.241818	0.758182	0.2418176	0.8248009
17820	-418.3769	-429.3706	10.99368	0.071756	0.0131374	0.157949	0.0225937	0.00725836	0.0498235	0.0216539	0.232545	0.161789	0.0594143	0.24914	0.0942566	0.144799	0.311046	0.0836581	0.557708	1.42386	0.784824	0.888546	0.963805	1.03755	1.12543	1.27417	0.1751967	0.3753663	0.0426911	0.00781605	0.0939714	0.0134421	0.00431835	0.0296424	0.0128829	0.138352	0.0962561	0.0353484	0.148225	0.0560777	0.0861477	0.185056	0.0497722	0.484064	0.515936	0.4840638	1.68082
17856	-419.5708	-430.7141	11.14329	0.18914	0.158391	0.170586	0.0678084	0.0179316	0.0611316	0.0173196	0.152494	0.112313	0.136703	0.0336402	0.439716	0.384014	0.0581496	0.0223951	0.255594	1.71339	0.823041	0.909392	0.970803	1.03008	1.09964	1.21501	0.1408168	0.1429591	0.0935532	0.0783442	0.084376	0.0335397	0.00886943	0.0302372	0.00856669	0.0754274	0.055553	0.0676169	0.0166393	0.217494	0.189943	0.0287622	0.0110772	0.422976	0.577024	0.4229761	2.021734
17892	-416.3855	-427.8207	11.43518	0.159839	0.0537484	0.105961	0.0257512	0.0184057	0.0225596	0.00737855	0.0698493	0.104581	0.135388	0.0744126	0.316128	0.302161	0.0823189	0.0482959	0.419407	1.5564	0.747364	0.867604	0.95666	1.0453	1.1526	1.33804	0.2105595	0.2582439	0.10469	0.0352038	0.069402	0.0168664	0.0120553	0.0147759	0.00483276	0.0457495	0.0684977	0.0886757	0.0487383	0.207056	0.197907	0.0539168	0.0316326	0.280711	0.719289	0.2807109	1.526778
17928	-415.9246	-427.4406	11.51601	0.0901256	0.0084635	0.0928614	0.00555319	0.00446592	0.0326785	0.0571369	0.123392	0.0907995	0.0400063	0.011834	0.228672	0.215323	0.0398441	0.0716949	0.324828	1.64704	0.314829	0.569128	0.838745	1.19226	1.75707	3.17632	0.8356685	0.1890016	0.0809862	0.00760524	0.0834446	0.00499005	0.00401304	0.0293647	0.0513428	0.110879	0.0815918	0.0359494	0.010634	0.205483	0.193488	0.0358036	0.0644245	0.230773	0.769227	0.2307728	1.112851
17964	-418.0718	-429.1507	11.07891	0.121727	0.110903	0.0884566	0.0222739	0.0082907	0.0421674	0.00418363	0.128929	0.0582604	0.0522493	0.0451961	0.326563	0.248985	0.0523704	0.142796	0.421031	1.55484	0.400759	0.640214	0.870116	1.14927	1.56198	2.49526	0.6611705	0.259504	0.083756	0.0763083	0.0608639	0.0153259	0.00570454	0.0290139	0.00287861	0.0887115	0.0400869	0.0359509	0.0310979	0.224697	0.171318	0.0360343	0.0982532	0.373841	0.626159	0.3738414	1.453351
18000	-422.9037	-434.1388	11.23513	0.160117	0.0836421	0.0412876	0.0263833	0.0114179	0.0368375	0.0280108	0.235407	0.0413274	0.127949	0.022551	0.220104	0.235273	0.0296739	0.028242	0.440535	1.53615	0.420302	0.655254	0.876442	1.14098	1.52612	2.37924	0.626743	0.2748292	0.12055	0.0629729	0.0310849	0.0198636	0.00859634	0.0277344	0.0210889	0.177234	0.0311148	0.0963308	0.0169783	0.165713	0.177133	0.022341	0.021263	0.426237	0.573763	0.4262371	1.328224
18036	-416.4961	-427.7264	11.23029	0.151655	0.00122411	0.131991	0.0427908	0.0121426	0.0370377	0.015933	0.298744	0.034502	0.0816609	0.0656144	0.288814	0.311359	0.0532808	0.0348551	0.461255	1.5163	0.673017	0.824381	0.941528	1.0621	1.21303	1.48585	0.2863239	0.2915235	0.0971147	0.00078388	0.0845226	0.0274018	0.00777573	0.0237177	0.010203	0.191306	0.022094	0.052293	0.0420173	0.184947	0.199384	0.0341193	0.0223201	0.35683	0.64317	0.3568297	1.561604
18072	-419.6626	-430.9397	11.27709	0.0882486	0.0204709	0.121016	0.13893	0.0198093	0.05797	0.0154822	0.18916	0.0971704	0.178012	0.0941401	0.245439	0.265446	0.0389077	0.0430648	0.425048	1.551	0.717937	0.850772	0.95083	1.05171	1.1754	1.39288	0.2396056	0.2626295	0.0547018	0.0126891	0.0750129	0.0861172	0.012279	0.0359333	0.00959678	0.117253	0.0602321	0.110342	0.0583537	0.152138	0.164539	0.0241173	0.0266942	0.391267	0.608733	0.3912667	1.613266
18108	-421.8597	-432.3413	10.48166	0.0909787	0.116883	0.230512	0.150593	0.00296887	0.0736078	0.0212501	0.179337	0.152891	0.260142	0.077597	0.40713	0.0257057	0.156956	0.0675967	0.491873	1.48695	0.637533	0.802889	0.933801	1.07089	1.2455	1.56855	0.325489	0.3170094	0.0451697	0.0580311	0.114446	0.0747677	0.00147401	0.0365453	0.0105504	0.0890386	0.0759085	0.129157	0.0385259	0.202135	0.0127626	0.0779266	0.0335609	0.357956	0.642044	0.3579562	2.01415
18144	-419.7115	-431.1038	11.3923	0.0755548	0.0194425	0.101481	0.00141385	0.000612694	0.0288382	0.148685	0.120269	0.127097	0.0934471	0.0281909	0.042792	0.210025	0.0436728	0.265854	0.399263	1.57571	0.450019	0.677454	0.8856	1.12918	1.47612	2.22213	0.5773456	0.2428291	0.0577912	0.0148714	0.0776219	0.00108144	0.000468645	0.0220581	0.113728	0.0919925	0.0972158	0.0714769	0.0215629	0.0327312	0.160646	0.033405	0.203349	0.388557	0.611443	0.3885566	1.307375
18180	-423.7548	-435.1662	11.4114	0.0902774	0.146098	0.0713909	0.0306143	0.00496211	0.025631	0.0607884	0.0681233	0.204411	0.100615	0.0461241	0.200782	0.164152	0.0078875	0.0526808	0.540043	1.44079	0.636795	0.802436	0.933636	1.07108	1.24621	1.57036	0.3263261	0.3592062	0.0708314	0.114628	0.0560132	0.0240199	0.00389326	0.02011	0.0476944	0.0534494	0.160381	0.0789423	0.0361889	0.157533	0.128794	0.00618851	0.0413332	0.32478	0.67522	0.32478	1.274539
18216	-418.9416	-429.4218	10.48028	0.161526	0.0620832	0.102412	0.0555378	0.00225685	0.0385579	0.20162	0.190831	0.230739	0.117941	0.0808116	0.398786	0.492938	0.025706	0.0696157	0.418509	1.55726	0.826792	0.91141	0.971475	1.02936	1.0972	1.20949	0.1375292	0.257549	0.0723892	0.027823	0.0458964	0.0248896	0.00101142	0.01728	0.0903572	0.0855224	0.103407	0.0528559	0.0362163	0.178719	0.220914	0.0115203	0.0311987	0.306733	0.693267	0.3067327	2.231361
